model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11157,571051
eclipseModel-1.0,xmi,1000658,2672591,122537,2154919
eclipseModel-all,xmi,4357774,11478915,779239,5563733
