model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11186,564790
eclipseModel-1.0,xmi,1000658,2672591,123083,2063402
eclipseModel-all,xmi,4357774,11478915,727212,4596368
