model,ext,nodes,edges,time,mem
result0_10000,xmi,9439,28790,3689,81920
result0_100000,xmi,96170,298131,31799,696320
result0_1000000,xmi,939050,2888517,325070,3819272
result0_50000,xmi,53111,164087,17968,392682
result0_500000,xmi,471011,1456091,158799,3411970
