model,ext,nodes,edges,time,mem
result0_10000,xmi,9439,28790,3881,86018
result0_100000,xmi,96170,298131,32429,700418
result0_1000000,xmi,939050,2888517,330049,3530754
result0_50000,xmi,53111,164087,17597,393216
result0_500000,xmi,471011,1456091,160406,3411970
