model,ext,nodes,edges,time,mem
result0_10000,xmi,9439,28790,4339,86018
result0_100000,xmi,96170,298131,32285,700418
result0_1000000,xmi,939050,2888517,330261,3469312
result0_50000,xmi,53111,164087,17747,393216
result0_500000,xmi,471011,1456091,161747,3411970
