model,ext,nodes,edges,time,mem
result0_10000,xmi,9439,28790,4068,81920
result0_100000,xmi,96170,298131,32501,700418
result0_1000000,xmi,939050,2888517,330191,3444736
result0_50000,xmi,53111,164087,17938,393216
result0_500000,xmi,471011,1456091,162992,3415211
