model,ext,nodes,edges,time,mem
result0_10000,xmi,9439,28790,4015,86018
result0_100000,xmi,96170,298131,32626,704512
result0_1000000,xmi,939050,2888517,339169,3416064
result0_50000,xmi,53111,164087,18002,393216
result0_500000,xmi,471011,1456091,162528,3411970
