model,ext,nodes,edges,time,mem
result0_10000,xmi,10378,12996,687,36866
result0_100000,xmi,101869,129266,6867,310152
result0_1000000,xmi,915391,1162166,60116,1292277
result0_50000,xmi,51663,65481,2398,163840
result0_500000,xmi,505193,641805,27661,1517980
