model,ext,nodes,edges,time,mem
result0_10000,xmi,10378,12996,650,32768
result0_100000,xmi,101869,129266,7585,311296
result0_1000000,xmi,915391,1162166,62703,1253417
result0_50000,xmi,51663,65481,2995,163840
result0_500000,xmi,505193,641805,32666,1592836
