model,ext,nodes,edges,time,mem
result0_10000,xmi,10378,12996,620,36866
result0_100000,xmi,101869,129266,7204,311296
result0_1000000,xmi,915391,1162166,65772,1236992
result0_50000,xmi,51663,65481,2820,163455
result0_500000,xmi,505193,641805,31299,1519231
