model,ext,nodes,edges,time,mem
result0_10000,xmi,10378,12996,571,32768
result0_100000,xmi,101869,129266,7373,313400
result0_1000000,xmi,915391,1162166,62633,1096654
result0_50000,xmi,51663,65481,2524,163681
result0_500000,xmi,505193,641805,30120,1518765
