model,ext,nodes,edges,time,mem
result0_10000,xmi,10378,12996,667,36866
result0_100000,xmi,101869,129266,7344,311296
result0_1000000,xmi,915391,1162166,68034,1218687
result0_50000,xmi,51663,65481,3007,158028
result0_500000,xmi,505193,641805,30724,1515520
