model,ext,nodes,edges,time,mem
result0_10000,xmi,10355,28497,14839,110667
result0_100000,xmi,104675,286493,111742,1064960
result0_1000000,xmi,903400,2473391,971563,672910
result0_50000,xmi,47039,129273,49068,479234
result0_500000,xmi,534360,1463772,560223,1926779
