model,ext,nodes,edges,time,mem
result0_10000,xmi,9302,9416,1824,34807
result0_100000,xmi,92701,93756,9925,265063
result0_1000000,xmi,950079,961127,96243,1408643
result0_50000,xmi,51677,52253,4880,143717
result0_500000,xmi,483539,489031,49101,1312607
