model,ext,nodes,edges,time,mem
result0_10000,xmi,9302,9416,2056,31655
result0_100000,xmi,92701,93756,10392,263966
result0_1000000,xmi,950079,961127,98132,1330937
result0_50000,xmi,51677,52253,4952,143485
result0_500000,xmi,483539,489031,48882,1313207
