model,ext,nodes,edges,time,mem
result0_10000,xmi,9302,9416,2398,34566
result0_100000,xmi,92701,93756,9766,261440
result0_1000000,xmi,950079,961127,97740,1386435
result0_50000,xmi,51677,52253,5059,143446
result0_500000,xmi,483539,489031,49186,1311468
