model,ext,nodes,edges,time,mem
result0_10000,xmi,9302,9416,1625,33229
result0_100000,xmi,92701,93756,10357,269202
result0_1000000,xmi,950079,961127,97565,1390171
result0_50000,xmi,51677,52253,5097,143584
result0_500000,xmi,483539,489031,48997,1313706
