model,ext,nodes,edges,time,mem
result0_10000,xmi,9302,9416,1744,32855
result0_100000,xmi,92701,93756,10395,265967
result0_1000000,xmi,950079,961127,98279,1317854
result0_50000,xmi,51677,52253,5053,143602
result0_500000,xmi,483539,489031,49024,1315292
