model,ext,nodes,edges,time,mem
result0_10000,xmi,9302,9416,2533,33526
result0_100000,xmi,92701,93756,10445,271488
result0_1000000,xmi,950079,961127,95704,1370468
result0_50000,xmi,51677,52253,4946,143805
result0_500000,xmi,483539,489031,48395,1314818
