model,ext,nodes,edges,time,mem
result0_10000,xmi,9092,9045,694,35936
result0_100000,xmi,107230,107590,6324,323586
result0_1000000,xmi,979250,983492,53928,868802
result0_50000,xmi,53231,53375,2869,164143
result0_500000,xmi,546060,548584,29985,1623407
