model,ext,nodes,edges,time,mem
result0_10000,xmi,9092,9045,710,36698
result0_100000,xmi,107230,107590,5938,323586
result0_1000000,xmi,979250,983492,52942,690459
result0_50000,xmi,53231,53375,2911,167571
result0_500000,xmi,546060,548584,29729,1622842
