model,ext,nodes,edges,time,mem
result0_10000,xmi,9092,9045,659,35799
result0_100000,xmi,107230,107590,6309,323586
result0_1000000,xmi,979250,983492,52743,1039632
result0_50000,xmi,53231,53375,2797,166671
result0_500000,xmi,546060,548584,29469,1624549
