model,ext,nodes,edges,time,mem
result0_10000,xmi,9092,9045,660,36003
result0_100000,xmi,107230,107590,5860,323586
result0_1000000,xmi,979250,983492,53102,717229
result0_50000,xmi,53231,53375,2850,164703
result0_500000,xmi,546060,548584,29938,1622225
