model,ext,nodes,edges,time,mem
result0_10000,xmi,9092,9045,840,32680
result0_100000,xmi,107230,107590,5988,322128
result0_1000000,xmi,979250,983492,53972,1116785
result0_50000,xmi,53231,53375,2892,162816
result0_500000,xmi,546060,548584,30023,489629
