model,ext,nodes,edges,time,mem
result0_10000,xmi,9092,9045,655,32768
result0_100000,xmi,107230,107590,6325,323586
result0_1000000,xmi,979250,983492,53518,1186012
result0_50000,xmi,53231,53375,2834,163840
result0_500000,xmi,546060,548584,29610,1622016
