model,ext,nodes,edges,time,mem
result0_10000,xmi,10795,14396,3297,35595
result0_100000,xmi,93289,145311,11515,321905
result0_1000000,xmi,1048408,1526718,102773,846005
result0_50000,xmi,46144,78348,4738,172858
result0_500000,xmi,528195,774877,48478,1714791
