model,ext,nodes,edges,time,mem
result0_10000,xmi,10795,14396,2847,35999
result0_100000,xmi,93289,145311,11523,320484
result0_1000000,xmi,1048408,1526718,103200,1093504
result0_50000,xmi,46144,78348,4781,173915
result0_500000,xmi,528195,774877,48150,1398530
