model,ext,nodes,edges,time,mem
result0_10000,xmi,10795,14396,3375,32897
result0_100000,xmi,93289,145311,11511,320693
result0_1000000,xmi,1048408,1526718,103279,1675268
result0_50000,xmi,46144,78348,4716,173348
result0_500000,xmi,528195,774877,48772,1196452
