model,ext,nodes,edges,time,mem
result0_10000,xmi,10795,14396,3381,36447
result0_100000,xmi,93289,145311,12041,319619
result0_1000000,xmi,1048408,1526718,102384,864113
result0_50000,xmi,46144,78348,4708,172024
result0_500000,xmi,528195,774877,48320,1391273
