model,ext,nodes,edges,time,mem
result0_10000,xmi,10795,14396,2874,33375
result0_100000,xmi,93289,145311,11890,323195
result0_1000000,xmi,1048408,1526718,103036,981863
result0_50000,xmi,46144,78348,4745,171427
result0_500000,xmi,528195,774877,48660,1022704
