model,ext,nodes,edges,time,mem
result0_10000,xmi,10795,14396,3196,34021
result0_100000,xmi,93289,145311,11437,320705
result0_1000000,xmi,1048408,1526718,101108,1556974
result0_50000,xmi,46144,78348,4882,168242
result0_500000,xmi,528195,774877,48411,622698
