model,ext,nodes,edges,time,mem
result0_10000,xmi,9786,9782,973,37164
result0_100000,xmi,91298,91686,8198,304082
result0_1000000,xmi,964979,967353,86624,1024575
result0_50000,xmi,50619,50801,4598,171842
result0_500000,xmi,514520,516176,50414,621786
