model,ext,nodes,edges,time,mem
result0_10000,xmi,9786,9782,972,39068
result0_100000,xmi,91298,91686,7993,303279
result0_1000000,xmi,964979,967353,89863,973253
result0_50000,xmi,50619,50801,4685,171774
result0_500000,xmi,514520,516176,44286,656253
