model,ext,nodes,edges,time,mem
result0_10000,xmi,9786,9782,973,39735
result0_100000,xmi,91298,91686,7332,304208
result0_1000000,xmi,964979,967353,90140,872317
result0_50000,xmi,50619,50801,4012,171752
result0_500000,xmi,514520,516176,48329,553357
