model,ext,nodes,edges,time,mem
result0_10000,xmi,9786,9782,971,39690
result0_100000,xmi,91298,91686,7302,303774
result0_1000000,xmi,964979,967353,92485,1284412
result0_50000,xmi,50619,50801,4089,171860
result0_500000,xmi,514520,516176,50460,694472
