model,ext,nodes,edges,time,mem
result0_10000,xmi,9786,9782,975,37405
result0_100000,xmi,91298,91686,8066,307818
result0_1000000,xmi,964979,967353,89862,1286080
result0_50000,xmi,50619,50801,4177,171759
result0_500000,xmi,514520,516176,48092,671474
