model,ext,nodes,edges,time,mem
result0_10000,xmi,10634,25157,3243,132957
result0_100000,xmi,109982,255744,51760,553737
result0_1000000,xmi,1035976,2421653,3194071,3366487
result0_50000,xmi,50392,117966,10382,1388359
result0_500000,xmi,529395,1237452,803473,2186325
