model,ext,nodes,edges,time,mem
result0_10000,xmi,10634,25157,4400,133023
result0_100000,xmi,109982,255744,53153,556139
result0_1000000,xmi,1035976,2421653,3202352,3434859
result0_50000,xmi,50392,117966,10252,1391511
result0_500000,xmi,529395,1237452,809052,3071409
