model,ext,nodes,edges,time,mem
result0_10000,xmi,10634,25157,4342,131072
result0_100000,xmi,109982,255744,66545,552942
result0_1000000,xmi,1035976,2421653,3231949,1286245
result0_50000,xmi,50392,117966,10198,1392640
result0_500000,xmi,529395,1237452,810163,804575
