model,ext,nodes,edges,time,mem
result0_10000,xmi,10634,25157,4355,126978
result0_100000,xmi,109982,255744,40539,2305425
result0_1000000,xmi,1035976,2421653,3349662,5620297
result0_50000,xmi,50392,117966,13763,1388546
result0_500000,xmi,529395,1237452,1041679,4427309
