model,ext,nodes,edges,time,mem
result0_10000,xmi,10634,25157,4181,134538
result0_100000,xmi,109982,255744,65882,557206
result0_1000000,xmi,1035976,2421653,2930176,3584273
result0_50000,xmi,50392,117966,10121,1390376
result0_500000,xmi,529395,1237452,805463,3034592
