model,ext,nodes,edges,time,mem
result0_10000,xmi,9487,9480,455,32193
result0_100000,xmi,95678,95665,5330,262885
result0_1000000,xmi,970475,970467,72505,1273494
result0_50000,xmi,48119,48100,2287,138481
result0_500000,xmi,533745,545260,35276,664861
