model,ext,nodes,edges,time,mem
result0_10000,xmi,9487,9480,444,32476
result0_100000,xmi,95678,95665,5505,262852
result0_1000000,xmi,970475,970467,70073,1271975
result0_50000,xmi,48119,48100,2756,132138
result0_500000,xmi,533745,545260,35420,677934
