model,ext,nodes,edges,time,mem
result0_10000,xmi,9487,9480,464,32597
result0_100000,xmi,95678,95665,5262,262800
result0_1000000,xmi,970475,970467,66507,406227
result0_50000,xmi,48119,48100,2337,135099
result0_500000,xmi,533745,545260,35423,438018
