model,ext,nodes,edges,time,mem
result0_10000,xmi,9487,9480,424,32109
result0_100000,xmi,95678,95665,5305,264441
result0_1000000,xmi,970475,970467,73553,1318487
result0_50000,xmi,48119,48100,2805,137294
result0_500000,xmi,533745,545260,35582,1216141
