model,ext,nodes,edges,time,mem
result0_10000,xmi,9487,9480,530,32564
result0_100000,xmi,95678,95665,5373,264119
result0_1000000,xmi,970475,970467,68696,557599
result0_50000,xmi,48119,48100,2456,132802
result0_500000,xmi,533745,545260,34559,363655
