model,ext,nodes,edges,time,mem
result0_10000,xmi,9487,9480,499,32662
result0_100000,xmi,95678,95665,5521,263519
result0_1000000,xmi,970475,970467,71240,397983
result0_50000,xmi,48119,48100,2696,132209
result0_500000,xmi,533745,545260,34486,606499
