model,ext,nodes,edges,time,mem
result0_10000,xmi,9487,9480,424,32678
result0_100000,xmi,95678,95665,5217,266495
result0_1000000,xmi,970475,970467,73025,872918
result0_50000,xmi,48119,48100,2439,133538
result0_500000,xmi,533745,545260,34176,909076
