model,ext,nodes,edges,time,mem
result0_10000,xmi,10530,21059,3994,94780
result0_100000,xmi,102151,204300,8649,331213
result0_1000000,xmi,1004107,3003216,87244,965423
result0_50000,xmi,51363,102724,4339,242318
result0_500000,xmi,503849,1007696,41256,1917184
