model,ext,nodes,edges,time,mem
result0_10000,xmi,10530,21059,774,81121
result0_100000,xmi,102151,204300,7815,190978
result0_1000000,xmi,1004107,3003216,90160,1313156
result0_50000,xmi,51363,102724,4333,227626
result0_500000,xmi,503849,1007696,34267,1841129
