model,ext,nodes,edges,time,mem
result0_10000,xmi,10530,21059,4043,83207
result0_100000,xmi,102151,204300,8586,138456
result0_1000000,xmi,1004107,3003216,95750,1207195
result0_50000,xmi,51363,102724,4347,240370
result0_500000,xmi,503849,1007696,40900,1497683
