model,ext,nodes,edges,time,mem
result0_10000,xmi,10530,21059,2846,84822
result0_100000,xmi,102151,204300,8485,224988
result0_1000000,xmi,1004107,3003216,107143,890798
result0_50000,xmi,51363,102724,4062,230432
result0_500000,xmi,503849,1007696,35552,1939531
