model,ext,nodes,edges,time,mem
result0_10000,xmi,11014,11013,1183,40233
result0_100000,xmi,99460,99455,9776,284768
result0_1000000,xmi,1067916,1565301,320069,499422
result0_50000,xmi,45589,46678,3874,136928
result0_500000,xmi,517948,959902,74897,374818
