model,ext,nodes,edges,time,mem
result0_10000,xmi,11014,11013,2430,38765
result0_100000,xmi,99460,99455,10080,298716
result0_1000000,xmi,1067916,1565301,133764,1243073
result0_50000,xmi,45589,46678,4451,137336
result0_500000,xmi,517948,959902,74504,362136
