model,ext,nodes,edges,time,mem
result0_10000,xmi,11014,11013,1099,37482
result0_100000,xmi,99460,99455,9941,290970
result0_1000000,xmi,1067916,1565301,148397,559930
result0_50000,xmi,45589,46678,4366,138684
result0_500000,xmi,517948,959902,73926,678566
