model,ext,nodes,edges,time,mem
result0_10000,xmi,11014,11013,761,36884
result0_100000,xmi,99460,99455,9770,282626
result0_1000000,xmi,1067916,1565301,150046,1300447
result0_50000,xmi,45589,46678,4922,136678
result0_500000,xmi,517948,959902,76435,232520
