model,ext,nodes,edges,time,mem
result0_10000,xmi,9920,17547,1237,52830
result0_100000,xmi,107191,192818,14684,474288
result0_1000000,xmi,973037,1750031,137469,1488907
result0_50000,xmi,46513,117753,6812,243901
result0_500000,xmi,457154,822062,66325,866711
