model,ext,nodes,edges,time,mem
result0_10000,xmi,9920,17547,1216,51594
result0_100000,xmi,107191,192818,15156,472126
result0_1000000,xmi,973037,1750031,138967,1434301
result0_50000,xmi,46513,117753,6697,244200
result0_500000,xmi,457154,822062,65663,962636
