model,ext,nodes,edges,time,mem
result0_10000,xmi,9920,17547,1265,52877
result0_100000,xmi,107191,192818,15219,474814
result0_1000000,xmi,973037,1750031,137753,1381666
result0_50000,xmi,46513,117753,6748,242247
result0_500000,xmi,457154,822062,65222,959148
