model,ext,nodes,edges,time,mem
result0_10000,xmi,9920,17547,1233,51841
result0_100000,xmi,107191,192818,15107,471706
result0_1000000,xmi,973037,1750031,138151,1534131
result0_50000,xmi,46513,117753,6697,242899
result0_500000,xmi,457154,822062,65345,953147
