model,ext,nodes,edges,time,mem
result0_10000,xmi,9920,17547,1217,52075
result0_100000,xmi,107191,192818,15460,471196
result0_1000000,xmi,973037,1750031,137629,1581622
result0_50000,xmi,46513,117753,6734,243844
result0_500000,xmi,457154,822062,65849,852900
