model,ext,nodes,edges,time,mem
result0_10000,xmi,9920,17547,1222,52403
result0_100000,xmi,107191,192818,14613,473891
result0_1000000,xmi,973037,1750031,138252,1465383
result0_50000,xmi,46513,117753,6714,244053
result0_500000,xmi,457154,822062,64452,965747
